design_id,design_type,rtl_chars,module_count,num_specs,avg_syntax,avg_functionality,total_proven,total_falsified,total_undetermined,avg_tool_calls,avg_jg_iterations,avg_wall_time_s,total_wall_time_s
ns_50-w_128-opd_2-1,,0,51,3,1.0,0.6666666666666666,2,2,0,6.666666666666667,2.0,67.64352973302205,202.93058919906616
ns_50-w_128-opd_2-2,,0,51,3,1.0,1.0,3,0,0,6.666666666666667,1.0,82.62728015581767,247.881840467453
ns_50-w_128-opd_2-3,,0,51,3,1.0,0.8072289156626506,84,96,0,8.0,2.0,116.41086181004842,349.23258543014526
ns_50-w_128-opd_2-4,,0,51,3,0.3333333333333333,0.1111111111111111,1,2,0,9.0,3.0,86.2875672976176,258.8627018928528
ns_50-w_128-opd_2-5,,0,51,3,0.3333333333333333,0.3333333333333333,1,0,0,0.0,0.0,0.0,0.0
ns_50-w_128-opd_3-0,,0,0,3,1.0,1.0,7,0,0,0.0,0.0,0.0,0.0
ns_50-w_128-opd_3-1,,0,0,3,1.0,0.789272030651341,34,55,0,0.0,0.0,0.0,0.0
ns_50-w_128-opd_3-2,,0,0,3,1.0,0.6666666666666666,5,1,0,0.0,0.0,0.0,0.0
ns_50-w_128-opd_3-3,,0,0,3,1.0,0.8333333333333334,3,1,0,0.0,0.0,0.0,0.0
ns_50-w_128-opd_3-4,,0,0,3,0.6666666666666666,0.6666666666666666,2,0,0,0.0,0.0,0.0,0.0
ns_50-w_128-opd_3-5,,0,0,3,1.0,0.6666666666666666,3,1,0,0.0,0.0,0.0,0.0
ns_50-w_128-opd_4-0,,0,0,3,1.0,0.8888888888888888,4,1,0,0.0,0.0,0.0,0.0
ns_50-w_128-opd_4-1,,0,0,3,1.0,0.9259259259259259,10,2,0,0.0,0.0,0.0,0.0
